"","day","mo","temp","dewp","wdsp","NUM_COLLISIONS"
"2269",1,9,73.8,64.5,999.9,0.706508875739645
"2270",3,9,73.2,67.3,999.9,0.796449704142012
"2271",4,9,74.8,71.5,1.9,0.875739644970414
"2272",5,9,73.8,66.2,2.8,0.614201183431953
"2273",6,9,68.1,60.4,1.8,0.779881656804734
"2274",7,9,68.7,61.5,1.7,0.846153846153846
"2275",2,9,70.4,58.6,4.2,0.66508875739645
"2276",1,9,62.9,51.9,2.9,0.562130177514793
"2277",3,9,63,53.9,5.1,0.702958579881657
"2278",4,9,64.5,60.7,3.6,0.846153846153846
"2279",5,9,74.9,71.7,1.2,0.893491124260355
"2280",6,9,67.7,56.7,4,0.795266272189349
"2281",7,9,61.6,56.3,3.7,0.842603550295858
"2282",2,9,63.6,54.9,2.3,0.714792899408284
"2283",1,9,62.4,50.3,1.9,0.603550295857988
"2284",3,10,68.5,61.5,2,0.689940828402367
"2285",4,10,71.9,65.6,1.4,0.725443786982249
"2286",5,10,68.4,61.7,2.8,0.920710059171598
"2287",6,10,67.7,62.5,0,0.848520710059172
"2288",7,10,66.4,57.1,3.7,0.942011834319527
"2289",2,10,64.2,59.5,0.7,0.643786982248521
"2290",1,10,71.6,66.9,2.2,0.62603550295858
"2291",3,10,68.2,64.6,3.1,0.592899408284024
"2292",4,10,69.8,66.1,0.8,0.743195266272189
"2293",5,10,73.3,68.5,1.9,0.837869822485207
"2294",6,10,73.1,70,1.6,0.876923076923077
"2295",7,10,62.3,52.9,4.2,0.982248520710059
"2296",2,10,51.5,40.4,2.4,0.68284023668639
"2297",1,10,51.9,41.3,999.9,0.610650887573964
"2298",3,10,58.8,53.3,999.9,0.818934911242604
"2299",4,10,54.7,40.4,999.9,0.814201183431953
"2300",5,10,53.1,38.2,999.9,0.827218934911243
"2301",6,10,46.7,25.1,999.9,0.869822485207101
"2302",7,10,49.2,33,999.9,0.931360946745562
"2303",2,10,56.8,47.3,999.9,0.744378698224852
"2304",1,10,47.9,33.1,999.9,0.701775147928994
"2305",3,10,44.2,30.3,999.9,0.769230769230769
"2306",4,10,54,40,999.9,0.805917159763314
"2307",5,10,50,34,999.9,0.850887573964497
"2308",6,10,45.5,30.6,999.9,0.902958579881657
"2309",7,10,43.7,31.4,999.9,0.884023668639053
"2310",2,10,47.4,43.8,999.9,0.895857988165681
"2311",1,10,48.5,44.4,999.9,0.657988165680473
"2312",3,10,51.4,44.1,999.9,0.823668639053254
"2313",4,10,48.3,32.3,999.9,0.853254437869822
"2314",5,10,53.1,38,999.9,0.764497041420118
"2315",6,11,62.2,52.7,999.9,0.823668639053254
"2316",7,11,67.7,61.4,999.9,0.882840236686391
"2317",2,11,58.4,51.3,999.9,0.776331360946746
"2318",1,11,48.9,33,999.9,0.594082840236686
"2319",3,11,50.2,43.8,999.9,0.898224852071006
"2320",4,11,52.7,51.6,999.9,0.803550295857988
"2321",5,11,57,44.3,999.9,0.823668639053254
"2322",6,11,52,32.8,999.9,0.746745562130178
"2324",2,11,45.9,34.7,999.9,0.717159763313609
"2325",1,11,38.8,20.5,999.9,0.591715976331361
"2326",3,11,42.8,26.8,999.9,0.588165680473373
"2327",4,11,46.6,41.8,999.9,0.892307692307692
"2328",5,11,38.7,19.3,999.9,0.814201183431953
"2330",7,11,38.9,33.8,999.9,0.85207100591716
"2331",2,11,42,30,999.9,0.661538461538462
"2332",1,11,42.2,27.5,999.9,0.556213017751479
"2333",3,11,45.5,37.3,999.9,0.824852071005917
"2334",4,11,45.4,36.9,999.9,0.822485207100592
"2335",5,11,40.1,25,999.9,0.866272189349112
"2336",6,11,25.2,3.2,999.9,0.487573964497041
"2337",7,11,22.3,1.7,999.9,0.563313609467456
"2338",2,11,36.7,23.4,999.9,0.634319526627219
"2339",1,11,49.1,42.4,999.9,0.571597633136095
"2340",3,11,50,40.9,999.9,0.879289940828402
"2341",4,11,43.3,34.5,999.9,0.720710059171598
"2342",5,11,38.6,24.8,999.9,0.67810650887574
"2343",6,11,41.8,25.9,999.9,0.764497041420118
"2344",7,11,39.9,27.7,999.9,0.879289940828402
"2345",2,12,41.2,32.5,999.9,0.711242603550296
"2346",1,12,47.4,45.5,999.9,0.660355029585799
"2347",3,12,53.5,44.6,999.9,0.824852071005917
"2348",4,12,40.7,22.5,999.9,0.809467455621302
"2349",5,12,32.5,16.4,999.9,0.771597633136095
"2350",6,12,34.5,18.8,999.9,0.805917159763314
"2351",7,12,36.5,17.6,999.9,0.834319526627219
"2352",2,12,29.7,13,999.9,0.771597633136095
"2353",1,12,32.1,16.4,999.9,0.550295857988166
"2354",3,12,33.4,17.3,999.9,0.770414201183432
"2355",4,12,34.2,20.2,999.9,0.836686390532544
"2356",5,12,36.1,21.7,999.9,0.746745562130178
"2357",6,12,35.9,26.2,999.9,0.811834319526627
"2358",7,12,44.4,39.3,999.9,0.995266272189349
"2359",2,12,49.7,46.5,999.9,0.743195266272189
"2360",1,12,42.2,37.1,999.9,0.736094674556213
"2361",3,12,40.4,32,999.9,0.815384615384615
"2362",4,12,35.5,15.8,999.9,0.86508875739645
"2363",5,12,32.1,16.4,999.9,0.886390532544379
"2364",6,12,41.8,31.3,999.9,0.953846153846154
"2365",7,12,54.7,53.3,999.9,0.925443786982248
"2366",2,12,47.9,39.9,999.9,0.672189349112426
"2367",1,12,40,23.5,999.9,0.597633136094675
"2368",3,12,39.5,29.8,999.9,0.686390532544379
"2369",4,12,36.8,21.3,999.9,0.388165680473373
"2370",5,12,36.8,21.4,999.9,0.608284023668639
"2371",6,12,40.3,26.6,999.9,0.688757396449704
"2372",7,12,48.8,44.8,999.9,0.805917159763314
"2373",2,12,51.9,41.7,999.9,0.590532544378698
"2374",1,12,37.4,25.7,999.9,0.47810650887574
"2375",3,12,41,33.5,999.9,0.736094674556213
"2376",4,1,50.5,43.2,999.9,0.535491905354919
"2377",5,1,38,23.2,999.9,0.625155666251557
"2378",6,1,41.1,29.4,999.9,0.627646326276463
"2379",7,1,39.7,26.4,999.9,0.744707347447073
"2380",2,1,44.2,41,999.9,0.566625155666252
"2381",1,1,43.5,30,999.9,0.468244084682441
"2382",3,1,29.5,7.7,999.9,0.727272727272727
"2383",4,1,38.9,31.3,999.9,0.711083437110834
"2384",5,1,42.7,30.1,999.9,0.640099626400996
"2385",6,1,33,16.1,999.9,0.722291407222914
"2386",7,1,26.7,6.8,999.9,0.801992528019925
"2387",2,1,25.6,4.9,999.9,0.647571606475716
"2388",1,1,29.4,9.9,999.9,0.465753424657534
"2389",3,1,26.7,11.2,999.9,0.87546699875467
"2390",4,1,29.3,12,999.9,0.769613947696139
"2391",5,1,34,19.6,999.9,0.721046077210461
"2392",6,1,30.1,10,999.9,0.729763387297634
"2393",7,1,33.4,26.3,999.9,0.742216687422167
"2394",2,1,35.1,23.4,999.9,0.596513075965131
"2395",1,1,34,29.5,999.9,0.511830635118306
"2396",3,1,10.7,-5.3,999.9,0.51307596513076
"2397",4,1,18.9,-0.6,999.9,0.780821917808219
"2398",5,1,35.5,15.8,999.9,0.688667496886675
"2399",6,1,52.3,47.5,999.9,0.737235367372354
"2400",7,1,36,17.7,999.9,0.829389788293898
"2401",2,1,29.1,3.5,999.9,0.663760896637609
"2402",1,1,39.6,22.2,999.9,0.554171855541719
"2403",3,1,31.4,11.7,999.9,0.703611457036115
"2404",4,1,32.7,21.7,999.9,0.848069738480697
"2405",5,1,28.6,15.7,999.9,0.784557907845579
"2406",6,1,8.4,-13,999.9,0.748443337484433
"2407",7,2,14.9,-7.7,999.9,0.810709838107098
"2408",2,2,23.3,5,999.9,0.718555417185554
"2409",1,2,39,25.8,999.9,0.610211706102117
"2410",3,2,48.3,32.9,999.9,0.810709838107098
"2411",4,2,53.4,39.4,999.9,0.709838107098381
"2412",5,2,43.1,30.2,999.9,0.76587795765878
"2413",6,2,41.4,38.7,999.9,0.732254047322541
"2414",7,2,45,36.1,999.9,0.823163138231631
"2415",2,2,29.5,6.3,999.9,0.672478206724782
"2416",1,2,28.3,8.7,999.9,0.554171855541719
"2417",3,2,33.9,16.4,999.9,0.707347447073475
"2418",4,2,30.8,18,999.9,0.855541718555417
"2419",5,2,36.5,29,999.9,0.795765877957659
"2420",6,2,37.3,18.7,999.9,0.826899128268991
"2421",7,2,48.4,34.5,999.9,0.767123287671233
"2422",2,2,42.3,21.8,999.9,0.666251556662516
"2423",1,2,32.2,14.8,999.9,0.546699875466999
"2424",3,2,35.6,29.7,999.9,0.50560398505604
"2425",4,2,28.2,8.9,999.9,0.656288916562889
"2426",5,2,28.7,13.2,999.9,0.76587795765878
"2427",6,2,37.9,32,999.9,0.74346201743462
"2428",7,2,42.3,23.2,999.9,0.679950186799502
"2429",2,2,37.3,22.7,999.9,0.546699875466999
"2430",1,2,40.9,37.5,999.9,0.499377334993773
"2431",3,2,40.8,17.2,999.9,0.87173100871731
"2432",4,2,30.1,6.3,999.9,0.834371108343711
"2433",5,2,26.3,7.1,999.9,0.658779576587796
"2434",6,2,31,17.7,999.9,0.870485678704857
"2435",7,3,30.2,19.6,999.9,0.885429638854296
"2436",2,3,34.7,29,999.9,0.799501867995019
"2437",1,3,38.4,26.3,999.9,0.62640099626401
"2438",3,3,34.6,27.4,999.9,0.62640099626401
"2439",4,3,27.2,7.8,999.9,0.795765877957659
"2440",5,3,23.3,3.8,999.9,0.733499377334994
"2441",6,3,24.1,5.3,999.9,0.692403486924035
"2442",7,3,30.5,11.1,999.9,0.811955168119552
"2443",2,3,39.4,20.8,999.9,0.651307596513076
"2444",1,3,38.5,32.9,999.9,0.575342465753425
"2445",3,3,45.7,31.1,999.9,0.803237858032379
"2446",4,3,40.1,17.2,8.1,0.729763387297634
"2447",5,3,38.6,18.7,3.5,0.699875466998755
"2448",6,3,47.3,31.7,2.3,0.760896637608966
"2449",7,3,58.2,48,1.3,0.838107098381071
"2450",2,3,51.2,30,8.7,0.684931506849315
"2451",1,3,39.1,12.2,5.7,0.521793275217933
"2452",3,3,38.3,11.2,3,0.716064757160648
"2453",4,3,41.6,15.5,2.5,0.703611457036115
"2454",5,3,44.3,24.1,2.1,0.727272727272727
"2455",6,3,43.9,37.8,4.7,0.777085927770859
"2456",7,3,43.7,36.5,8.9,0.89414694894147
"2457",2,3,40.6,20.1,10,0.660024906600249
"2458",1,3,47.3,11.8,4.5,0.580323785803238
"2459",3,3,52.5,25.3,3.4,0.655043586550436
"2460",4,3,42.1,5.1,6.6,0.759651307596513
"2461",5,3,39.7,9.7,4.8,0.699875466998755
"2462",6,3,42.4,26.6,1.3,0.801992528019925
"2463",7,3,52.8,37.8,1.6,0.701120797011208
"2464",2,3,58.8,43.2,2.6,0.642590286425903
"2465",1,3,54.7,42.1,4.4,0.560398505603985
"2466",3,4,40,15.6,7.4,0.749688667496887
"2467",4,4,43.7,19.4,2.5,0.688667496886675
"2468",5,4,51.6,28.3,6.3,0.763387297633873
"2469",6,4,52.3,14.8,6.2,0.821917808219178
"2470",7,4,42,17.6,5.5,0.872976338729763
"2471",2,4,49,38.8,3.6,0.731008717310087
"2472",1,4,58.2,39,1.7,0.606475716064757
"2473",3,4,63.6,50.3,2,0.73972602739726
"2474",4,4,49,43.9,3.7,0.668742216687422
"2475",5,4,51.8,33.3,5.3,0.788293897882939
"2476",6,4,46,20.7,3.6,0.668742216687422
"2477",7,4,52.9,36.3,3.3,0.85678704856787
"2478",2,4,65.4,57.7,2.5,0.745952677459527
"2479",1,4,67.4,57.9,2.1,0.569115815691158
"2480",3,4,57.6,47.7,5.9,0.818181818181818
"2481",4,4,52.4,20.9,8.5,0.794520547945205
"2482",5,4,54.6,30.9,4,0.773349937733499
"2483",6,4,55,41.4,3,0.672478206724782
"2484",7,4,66,56.5,3.3,0.686176836861768
"2485",2,4,61.1,58.6,3.2,0.567870485678705
"2486",1,4,57.4,48.8,2.6,0.495641344956413
"2487",3,4,57.1,49,4.1,0.650062266500623
"2488",4,4,63.3,50.6,1.9,0.737235367372354
"2489",5,4,65,44,4.8,0.64134495641345
"2490",6,4,56.3,39.5,3.2,0.645080946450809
"2491",7,4,53.5,50,3.3,0.62266500622665
"2492",2,4,54.3,37,6.9,0.655043586550436
"2493",1,4,49.6,36.4,3,0.491905354919054
"2494",3,4,49.5,29.7,2.7,0.703611457036115
"2495",4,4,52.4,46.8,1.6,0.731008717310087
"2496",5,5,53.7,44.1,2.9,0.745952677459527
"2497",6,5,58,51.5,2,0.831880448318804
"2498",7,5,52.9,48.6,2.9,0.810709838107098
"2499",2,5,58.5,54.6,0.9,0.688667496886675
"2500",1,5,55.2,53.4,4.7,0.658779576587796
"2501",3,5,57.7,47.8,4.2,0.784557907845579
"2502",4,5,60.1,49,1.3,0.805728518057285
"2503",5,5,61,49.9,3.4,0.808219178082192
"2504",6,5,55.9,43.3,3.9,0.738480697384807
"2505",7,5,61.8,54.1,1.8,0.821917808219178
"2506",2,5,64.1,47.9,2.8,0.793275217932752
"2507",1,5,50.2,46.7,5.9,0.733499377334994
"2508",3,5,45.1,43.6,5.3,0.763387297633873
"2509",4,5,46.7,43.4,3.1,0.773349937733499
"2510",5,5,53.5,42.3,3.1,0.86052303860523
"2511",6,5,62.8,44.8,3,0.799501867995019
"2512",7,5,67.8,51.5,3.7,0.904109589041096
"2513",2,5,65.4,46.4,2.7,0.808219178082192
"2514",1,5,66.9,55.1,2.2,0.681195516811955
"2515",3,5,74.9,63.6,4,0.858032378580324
"2516",4,5,66.1,40.7,5.9,0.927770859277709
"2517",5,5,64.4,36.1,3.5,0.863013698630137
"2518",6,5,64.2,51.5,3.3,0.899128268991283
"2519",7,5,68.8,55,6.8,0.906600249066002
"2520",2,5,63,48.6,3.5,0.647571606475716
"2521",1,5,70.3,58.1,4.1,0.635118306351183
"2522",3,5,72.3,54.3,3.6,0.550435865504359
"2523",4,5,67.2,55.8,3.4,0.814445828144458
"2524",5,5,65.6,60.2,3.8,0.748443337484433
"2525",6,5,60,57,3.3,0.778331257783313
"2526",7,5,69.1,60.1,1.5,0.952677459526775
"2527",2,6,71.1,56,2.6,0.693648816936488
"2528",1,6,71.2,60.1,2.2,0.64134495641345
"2529",3,6,64.4,44.9,5.2,0.820672478206725
"2530",4,6,62.4,39.3,2.7,0.76587795765878
"2531",5,6,70.7,53.9,3.6,0.815691158156912
"2532",6,6,75.5,64.9,4.8,0.926525529265255
"2533",7,6,72.8,59.3,2.1,0.914072229140722
"2534",2,6,71.6,53.7,4.6,0.722291407222914
"2535",1,6,68.3,47,5.2,0.655043586550436
"2536",3,6,63.4,55.6,6.4,0.763387297633873
"2537",4,6,69.9,57.9,5.1,0.849315068493151
"2538",5,6,67.1,45.6,3.7,0.854296388542964
"2539",6,6,62.4,54.1,5.6,0.789539227895392
"2540",7,6,63.8,52.5,5.1,0.932752179327522
"2541",2,6,70.7,47.4,3.6,0.772104607721046
"2542",1,6,72.8,60.7,4.5,0.63387297633873
"2543",3,6,72.9,65.8,2.4,0.687422166874222
"2544",4,6,70.8,67.2,0.7,0.897882938978829
"2545",5,6,68,65.9,2.6,0.7359900373599
"2546",6,6,69.2,67.5,2.6,0.86799501867995
"2547",7,6,70.9,62.9,4.6,0.960149439601494
"2548",2,6,71.3,49.1,5.1,0.790784557907846
"2549",1,6,73.7,50,3.6,0.696139476961395
"2550",3,6,76.1,54.9,2.2,0.910336239103362
"2551",4,6,76.1,68.3,1.6,0.824408468244085
"2552",5,6,78.6,63.7,2.5,1
"2553",6,6,81.3,59.5,2.7,0.914072229140722
"2554",7,6,81.2,58.2,1.3,0.937733499377335
"2555",2,6,80.4,65.1,3.5,0.821917808219178
"2556",1,6,76,61.9,5.4,0.708592777085928
"2557",3,7,74.3,55.2,4,0.863013698630137
"2558",4,7,78.4,60.2,2.5,0.7359900373599
"2559",5,7,79.6,67.2,1.7,0.814445828144458
"2560",6,7,81,65.7,2.3,0.4906600249066
"2561",7,7,77.5,69.5,2.3,0.674968866749689
"2562",2,7,80.7,72.6,2.8,0.586550435865504
"2563",1,7,78.5,67.3,3.9,0.549190535491905
"2564",3,7,72.6,62.7,2.2,0.737235367372354
"2565",4,7,77.7,61.3,2.8,0.823163138231631
"2566",5,7,80.7,64.3,1.6,0.688667496886675
"2567",6,7,78.5,66.8,3.4,0.819427148194272
"2568",7,7,77,68.4,3.8,0.930261519302615
"2569",2,7,77.7,62.5,3.5,0.694894146948941
"2570",1,7,82,61.5,3.8,0.61892901618929
"2571",3,7,78.2,56.2,3.1,0.793275217932752
"2572",4,7,81.5,61.3,2.2,0.819427148194272
"2573",5,7,85.3,70.4,3.4,0.784557907845579
"2574",6,7,75.1,72.8,2.9,0.772104607721046
"2575",7,7,78.8,71.2,3.8,0.829389788293898
"2576",2,7,88.2,73.3,4.1,0.729763387297634
"2577",1,7,88.7,73.6,3.7,0.594022415940224
"2578",3,7,81.7,70.7,3.2,0.798256537982565
"2579",4,7,71.3,67.4,3.8,0.688667496886675
"2580",5,7,73.5,62.2,2.6,0.779576587795766
"2581",6,7,76.4,58.6,1.6,0.753424657534247
"2582",7,7,77.6,60,1.4,0.809464508094645
"2583",2,7,78.2,62.3,2,0.749688667496887
"2584",1,7,79.9,64.6,5,0.656288916562889
"2585",3,7,81.2,66.3,3.3,0.808219178082192
"2586",4,7,84.2,68.7,3.3,0.794520547945205
"2587",5,7,78.9,67.8,2.9,0.752179327521793
"2588",6,8,76.9,64.3,1.9,0.769613947696139
"2589",7,8,78.2,61.4,2.7,0.759651307596513
"2590",2,8,77.7,67.1,2.8,0.704856787048568
"2591",1,8,76.7,65.9,2.7,0.621419676214197
"2592",3,8,76.3,60,3.8,0.767123287671233
"2593",4,8,74.6,68.8,2.8,0.686176836861768
"2594",5,8,75.7,70.1,2.3,0.757160647571607
"2595",6,8,74.1,66.5,3.8,0.804483188044832
"2596",7,8,72.8,62.9,3.5,0.803237858032379
"2597",2,8,73.7,53.1,4.3,0.712328767123288
"2598",1,8,72.3,51.5,2.7,0.602739726027397
"2599",3,8,76,56,2.7,0.729763387297634
"2600",4,8,75.8,66.8,3.6,0.584059775840598
"2601",5,8,76.6,68.8,2.8,0.668742216687422
"2602",6,8,75.6,66,3.5,0.697384806973848
"2603",7,8,73.5,65.6,2.5,0.651307596513076
"2604",2,8,77.4,70.3,2.9,0.663760896637609
"2605",1,8,79.3,72.9,1.8,0.599003735990037
"2606",3,8,78.5,69.3,2.1,0.701120797011208
"2607",4,8,80.4,66.1,2.7,0.714819427148194
"2608",5,8,79.6,70.7,1.5,0.650062266500623
"2609",6,8,80.7,69.2,3.9,0.731008717310087
"2610",7,8,70.2,64,3.2,0.708592777085928
"2611",2,8,69.7,52.2,4.8,0.640099626400996
"2612",1,8,69.2,55.1,6.3,0.600249066002491
"2613",3,8,66.5,53.9,6.7,0.61519302615193
"2614",4,8,67.7,56.8,2.8,0.658779576587796
"2615",5,8,69.7,64.8,2.5,0.688667496886675
"2616",6,8,73.1,58.9,3.8,0.737235367372354
"2617",7,8,75.5,56.5,3.7,0.784557907845579
"2618",2,8,75.8,55.8,3.7,0.625155666251557
"2619",1,9,71,54.2,4.9,0.589041095890411
"2620",3,9,70.8,64.8,2.4,0.531755915317559
"2621",4,9,73.6,62.2,2.8,0.811955168119552
"2622",5,9,75.3,65.2,3.1,0.74719800747198
"2623",6,9,71,55.7,4.4,0.782067247820672
"2624",7,9,64.8,57.2,6.3,0.7359900373599
"2625",2,9,64.2,52.8,5.2,0.608966376089664
"2626",1,9,69.1,54.8,1.8,0.575342465753425
"2627",3,9,70.5,57.3,4.4,0.75093399750934
"2628",4,9,70.4,64.3,1.6,0.753424657534247
"2629",5,9,76.1,66.2,4.6,0.777085927770859
"2630",6,9,76.5,68.2,4,0.858032378580324
"2631",7,9,63.5,53.9,6.5,0.855541718555417
"2632",2,9,67.8,57.7,3.1,0.60772104607721
"2633",1,9,74.5,60.8,2.3,0.752179327521793
"2634",3,9,72.9,59.4,1.3,0.772104607721046
"2635",4,9,69.5,47.7,5.2,0.790784557907846
"2636",5,9,64,49.7,4.6,0.753424657534247
"2637",6,9,60.6,38,3.4,0.753424657534247
"2638",7,9,65.6,45.7,4,0.85678704856787
"2639",2,9,71.8,49.8,2.3,0.718555417185554
"2640",1,9,75.1,59.7,2.6,0.64134495641345
"2641",3,9,78.7,64,4.7,0.795765877957659
"2642",4,9,72.2,55.8,5.9,0.782067247820672
"2643",5,9,67.9,49.4,2.4,0.752179327521793
"2644",6,9,70.5,57.6,3.7,0.803237858032379
"2645",7,9,66.3,51.7,2.4,0.87546699875467
"2646",2,9,71.3,60.2,3,0.662515566625156
"2647",1,9,74.4,58.8,4.5,0.60772104607721
"2648",3,9,65.3,48.5,6.1,0.541718555417185
"2649",4,10,69.9,57.9,3,0.565379825653798
"2650",5,10,78.7,66.2,5.2,0.85678704856787
"2651",6,10,58.5,55.3,6.9,0.859277708592777
"2652",7,10,59.2,49.8,4.9,0.881693648816936
"2653",2,10,52,35.2,5.2,0.693648816936488
"2654",1,10,62.8,52.4,2,0.541718555417185
"2655",3,10,71.5,60.6,3.4,0.716064757160648
"2656",4,10,60.5,51.4,5.8,0.651307596513076
"2657",5,10,56.6,46.7,8.8,0.476961394769614
"2658",6,10,59.5,42.3,8.1,0.76587795765878
"2659",7,10,59.4,37.9,8.3,0.7546699875467
"2660",2,10,59.8,46.6,3.9,0.625155666251557
"2661",1,10,59.5,45.9,2.4,0.549190535491905
"2662",3,10,63.7,49.2,2.5,0.49813200498132
"2663",4,10,58.4,37.9,2.9,0.683686176836862
"2664",5,10,59.6,52,3.8,0.819427148194272
"2665",6,10,55,43.7,10,0.757160647571607
"2666",7,10,53.2,38,8.7,0.789539227895392
"2667",2,10,50.8,35.8,2.5,0.729763387297634
"2668",1,10,54.3,46.4,3.2,0.62266500622665
"2669",3,10,56.4,46.9,4.7,0.696139476961395
"2670",4,10,57.5,51.3,3.6,0.699875466998755
"2671",5,10,60.6,48.6,5.5,0.833125778331258
"2672",6,10,57.7,34.8,2.5,0.763387297633873
"2673",7,10,58.1,45.8,3.1,0.805728518057285
"2674",2,10,58.7,44.6,3,0.653798256537983
"2675",1,10,59.5,54.1,4.7,0.581569115815691
"2676",3,10,58.9,50.1,2.9,0.755915317559153
"2677",4,10,56.6,53.1,3.8,0.795765877957659
"2678",5,10,60,58.2,2.5,0.740971357409714
"2679",6,10,64.7,62.9,3.2,0.767123287671233
"2680",7,11,54.9,39,8.7,0.973848069738481
"2681",2,11,46,30.4,3.6,0.63013698630137
"2682",1,11,47.9,30.4,4.3,0.596513075965131
"2683",3,11,48.5,29,2.3,0.775840597758406
"2684",4,11,56,44.5,2.6,0.547945205479452
"2685",5,11,51,30.8,4.4,0.76587795765878
"2686",6,11,52,33.5,3.7,0.833125778331258
"2687",7,11,37.9,22.2,6.6,0.841843088418431
"2688",2,11,33.3,16.2,2.8,0.625155666251557
"2689",1,11,43.9,24,3.9,0.569115815691158
"2690",3,11,53.2,38.1,1.5,0.599003735990037
"2691",4,11,46.5,35.2,6.8,0.740971357409714
"2692",5,11,27.6,5.1,6.1,0.745952677459527
"2693",6,11,35,14.5,3.3,0.678704856787049
"2694",7,11,43.2,22,3.6,0.773349937733499
"2695",2,11,39.1,9.4,8.4,0.656288916562889
"2696",1,11,35.8,15.8,8.3,0.552926525529265
"2697",3,11,39.3,33.9,7.1,0.925280199252802
"2698",4,11,42.9,37.6,3.3,0.784557907845579
"2699",5,11,43.2,30.6,4,0.655043586550436
"2700",6,11,44.8,29.2,4,0.805728518057285
"2701",7,11,49.2,34.8,5.9,0.788293897882939
"2702",2,11,40.3,20.3,4.6,0.657534246575342
"2703",1,11,42.6,37,5.6,0.643835616438356
"2704",3,11,44.8,32.6,5.1,0.798256537982565
"2705",4,11,51.6,36.6,3.8,0.874221668742217
"2706",5,11,54.3,43.2,3.1,0.698630136986301
"2707",6,11,49.2,32,10.7,0.465753424657534
"2708",7,11,36.1,22,5.5,0.529265255292653
"2709",2,11,36.3,16.8,4,0.579078455790785
"2710",1,12,33.3,21,7,0.5093399750934
"2711",3,12,35.3,32.7,8.2,0.722291407222914
"2712",4,12,32.4,26,6.6,0.772104607721046
"2713",5,12,35.3,27.1,4.7,0.687422166874222
"2714",6,12,38.6,27.5,7.1,0.74346201743462
"2715",7,12,40.6,23.7,6,0.701120797011208
"2716",2,12,36.6,18.2,7.4,0.704856787048568
"2717",1,12,34,18.5,2.3,0.566625155666252
"2718",3,12,46.8,43.4,2.9,0.917808219178082
"2719",4,12,55.8,51.6,5.5,0.830635118306351
"2720",5,12,37.3,30.4,5.3,0.719800747198007
"2721",6,12,31.1,11,5,0.745952677459527
"2722",7,12,39.1,30.9,4,0.946450809464508
"2723",2,12,50.1,49.1,5.7,0.718555417185554
"2724",1,12,44.8,29.3,8.7,0.62640099626401
"2725",3,12,35.6,17.3,4.3,0.646326276463263
"2726",4,12,33.5,29.8,6.3,0.87173100871731
"2727",5,12,33,24.8,7.1,0.872976338729763
"2728",6,12,21.3,7.7,9.3,0.870485678704857
"2729",7,12,25.8,10.8,5.8,0.869240348692404
"2730",2,12,28.2,15.5,2.9,0.647571606475716
"2731",1,12,36.6,23.4,3.5,0.635118306351183
"2732",3,12,46.5,27,4.3,0.738480697384807
"2733",4,12,45,24.5,5.2,0.660024906600249
"2735",6,12,39.8,34.3,5.1,0.515566625155666
"2736",7,12,49.4,40.9,4.7,0.557907845579078
"2737",2,12,48,37.4,3.8,0.442092154420922
"2738",1,12,42.6,30.2,3.1,0.478206724782067
"2739",3,12,39.4,38.3,10,0.645080946450809
"2740",4,12,38.7,34.9,5.3,0.551681195516812
